#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PRKAA2	STK11	9606.ENSP00000360290	9606.ENSP00000324856	0	0	0	0.731	0	0.636	0.900	0.468	0.978
PRKAA2	PRKAG3	9606.ENSP00000360290	9606.ENSP00000397133	0	0	0	0	0.110	0.852	0.900	0.801	0.997
PRKAA2	PRKAB1	9606.ENSP00000360290	9606.ENSP00000441369	0	0	0	0	0	0.992	0.900	0.967	0.999
PRKAB1	PRKAB2	9606.ENSP00000441369	9606.ENSP00000254101	0	0	0.055	0.970	0.060	0.832	0.900	0.831	0.997
PRKAB1	PRKAG2	9606.ENSP00000441369	9606.ENSP00000287878	0	0	0	0	0.049	0.946	0.900	0.894	0.999
PRKAB1	RPTOR	9606.ENSP00000441369	9606.ENSP00000307272	0	0	0	0	0.060	0	0.900	0.482	0.947
PRKAB1	PRKAG1	9606.ENSP00000441369	9606.ENSP00000323867	0	0	0	0	0.419	0.995	0.900	0.998	0.999
PRKAB1	STK11	9606.ENSP00000441369	9606.ENSP00000324856	0	0	0	0	0.067	0.314	0.900	0.657	0.975
PRKAB1	PRKAG3	9606.ENSP00000441369	9606.ENSP00000397133	0	0	0	0	0	0.920	0.900	0.924	0.999
PRKAB2	RPTOR	9606.ENSP00000254101	9606.ENSP00000307272	0	0	0	0	0.049	0	0.900	0.358	0.933
PRKAB2	STK11	9606.ENSP00000254101	9606.ENSP00000324856	0	0	0	0	0.049	0.314	0.900	0.688	0.976
PRKAB2	PRKAG1	9606.ENSP00000254101	9606.ENSP00000323867	0	0	0	0	0.060	0.994	0.900	0.996	0.999
PRKAB2	PRKAG3	9606.ENSP00000254101	9606.ENSP00000397133	0	0	0	0	0	0.922	0.900	0.886	0.999
PRKAB2	PRKAG2	9606.ENSP00000254101	9606.ENSP00000287878	0	0	0	0	0.049	0.941	0.900	0.926	0.999
PRKAG1	PRKAG2	9606.ENSP00000323867	9606.ENSP00000287878	0	0	0.054	0.971	0.067	0.625	0.900	0.466	0.979
PRKAG1	RPTOR	9606.ENSP00000323867	9606.ENSP00000307272	0	0	0	0	0.067	0.058	0.900	0.395	0.939
PRKAG1	PRKAG3	9606.ENSP00000323867	9606.ENSP00000397133	0	0	0.062	0.957	0	0	0.900	0.582	0.957
PRKAG1	STK11	9606.ENSP00000323867	9606.ENSP00000324856	0	0	0	0	0.076	0.437	0.900	0.564	0.974
PRKAG2	RPTOR	9606.ENSP00000287878	9606.ENSP00000307272	0	0	0	0	0.049	0.058	0.900	0.322	0.931
PRKAG2	PRKAG3	9606.ENSP00000287878	9606.ENSP00000397133	0	0	0.073	0.927	0	0	0.900	0.470	0.946
PRKAG2	STK11	9606.ENSP00000287878	9606.ENSP00000324856	0	0	0	0	0.076	0.303	0.900	0.491	0.962
PRKAG3	RPTOR	9606.ENSP00000397133	9606.ENSP00000307272	0	0	0	0	0	0.058	0.900	0.345	0.932
PRKAG3	STK11	9606.ENSP00000397133	9606.ENSP00000324856	0	0	0	0	0.069	0.303	0.900	0.443	0.959
RPTOR	STK11	9606.ENSP00000307272	9606.ENSP00000324856	0	0	0	0	0.085	0.125	0	0.755	0.787
